instant,season,yr,mnth,time,holiday,weekday,workingday,weather,temp,feeltemp,humidity,windspeed,casual,registered,count
15528,4,1,10,1,0,0,0,1,17.22,21.21,77,19.0012,2,10,12
15529,4,1,10,1,0,0,0,1,16.4,20.455,82,12.998,5,6,11
15530,4,1,10,1,0,0,0,1,16.4,20.455,82,11.0014,4,20,24
15531,4,1,10,2,0,0,0,1,17.22,21.21,82,15.0013,7,44,51
15532,4,1,10,2,0,0,0,1,18.04,21.97,77,12.998,28,104,132
15533,4,1,10,2,0,0,0,2,19.68,23.485,67,19.0012,62,161,223
15534,4,1,10,3,0,0,0,1,22.14,25.76,56,12.998,150,278,428
15535,4,1,10,3,0,0,0,1,22.96,26.515,52,19.9995,156,338,494
15536,4,1,10,3,0,0,0,1,25.42,31.06,46,22.0028,200,362,562
15537,4,1,10,3,0,0,0,1,26.24,31.06,41,30.0026,218,401,619
15538,4,1,10,3,0,0,0,1,27.06,31.06,39,27.9993,249,368,617
15539,4,1,10,3,0,0,0,1,27.06,31.06,39,27.9993,213,355,568
15540,4,1,10,3,0,0,0,1,26.24,31.06,41,19.9995,203,378,581
15541,4,1,10,3,0,0,0,1,26.24,31.06,44,12.998,193,346,539
15542,4,1,10,4,0,0,0,1,23.78,27.275,60,16.9979,134,319,453
15543,4,1,10,4,0,0,0,1,22.96,26.515,64,15.0013,68,268,336
15544,4,1,10,4,0,0,0,1,22.14,25.76,73,15.0013,48,198,246
15545,4,1,10,4,0,0,0,1,22.96,26.515,73,30.0026,40,156,196
15546,4,1,10,1,0,0,0,1,22.96,26.515,73,26.0027,38,87,125
15547,4,1,10,1,0,0,0,2,22.96,26.515,68,19.0012,27,78,105
15548,4,1,10,1,0,1,1,2,22.96,26.515,73,16.9979,17,31,48
15549,4,1,10,1,0,1,1,2,23.78,27.275,64,26.0027,5,24,29
15550,4,1,10,1,0,1,1,2,23.78,27.275,64,23.9994,1,5,6
15551,4,1,10,1,0,1,1,2,22.96,26.515,73,16.9979,2,2,4
15552,4,1,10,1,0,1,1,2,22.96,26.515,68,15.0013,1,9,10
15553,4,1,10,1,0,1,1,2,22.96,26.515,73,19.0012,2,38,40
15554,4,1,10,1,0,1,1,2,22.96,26.515,73,19.9995,6,141,147
15555,4,1,10,2,0,1,1,2,23.78,27.275,68,22.0028,15,461,476
15556,4,1,10,2,0,1,1,2,24.6,30.305,64,26.0027,24,713,737
15557,4,1,10,2,0,1,1,3,24.6,29.545,69,26.0027,31,328,359
15558,4,1,10,3,0,1,1,2,24.6,29.545,73,26.0027,43,125,168
15559,4,1,10,3,0,1,1,2,24.6,29.545,73,26.0027,88,175,263
15560,4,1,10,3,0,1,1,3,24.6,28.79,78,22.0028,73,211,284
15561,4,1,10,3,0,1,1,2,22.96,26.515,88,15.0013,37,109,146
15562,4,1,10,3,0,1,1,2,24.6,28.79,78,19.0012,57,128,185
15563,4,1,10,3,0,1,1,1,24.6,28.79,78,22.0028,70,190,260
15564,4,1,10,3,0,1,1,1,22.96,26.515,64,19.9995,76,371,447
15565,4,1,10,3,0,1,1,1,22.96,26.515,64,16.9979,96,670,766
15566,4,1,10,4,0,1,1,3,22.14,25.76,77,8.9981,52,540,592
15567,4,1,10,4,0,1,1,3,21.32,25,83,6.0032,12,227,239
15568,4,1,10,4,0,1,1,2,21.32,25,72,26.0027,19,237,256
15569,4,1,10,4,0,1,1,1,21.32,25,59,22.0028,16,190,206
15570,4,1,10,1,0,1,1,1,20.5,24.24,59,19.0012,8,118,126
15571,4,1,10,1,0,1,1,1,18.86,22.725,63,15.0013,9,72,81
15572,4,1,10,1,0,2,1,1,18.86,22.725,63,26.0027,3,45,48
15573,4,1,10,1,0,2,1,1,18.04,21.97,67,12.998,4,9,13
15574,4,1,10,1,0,2,1,1,18.04,21.97,67,8.9981,2,1,3
15575,4,1,10,1,0,2,1,1,17.22,21.21,67,7.0015,0,2,2
15576,4,1,10,1,0,2,1,1,17.22,21.21,67,11.0014,0,7,7
15577,4,1,10,1,0,2,1,1,17.22,21.21,67,16.9979,5,47,52
15578,4,1,10,1,0,2,1,1,17.22,21.21,67,11.0014,4,168,172
15579,4,1,10,2,0,2,1,1,17.22,21.21,67,6.0032,20,505,525
15580,4,1,10,2,0,2,1,1,18.04,21.97,62,0,35,800,835
15581,4,1,10,2,0,2,1,1,19.68,23.485,55,16.9979,32,323,355
15582,4,1,10,3,0,2,1,1,20.5,24.24,48,19.0012,65,157,222
15583,4,1,10,3,0,2,1,1,20.5,24.24,45,27.9993,56,172,228
15584,4,1,10,3,0,2,1,2,21.32,25,45,22.0028,69,256,325
15585,4,1,10,3,0,2,1,1,21.32,25,45,19.0012,68,260,328
15586,4,1,10,3,0,2,1,1,22.14,25.76,39,16.9979,94,214,308
15587,4,1,10,3,0,2,1,1,22.14,25.76,41,22.0028,76,270,346
15588,4,1,10,3,0,2,1,1,22.14,25.76,39,19.0012,79,367,446
15589,4,1,10,3,0,2,1,1,21.32,25,39,12.998,104,839,943
15590,4,1,10,4,0,2,1,1,20.5,24.24,42,11.0014,71,767,838
15591,4,1,10,4,0,2,1,1,19.68,23.485,48,0,40,491,531
15592,4,1,10,4,0,2,1,1,18.86,22.725,55,0,35,397,432
15593,4,1,10,4,0,2,1,1,18.86,22.725,63,0,19,176,195
15594,4,1,10,1,0,2,1,1,16.4,20.455,71,6.0032,18,163,181
15595,4,1,10,1,0,2,1,1,16.4,20.455,71,0,23,176,199
15596,4,1,10,1,0,3,1,1,15.58,19.695,76,0,1,48,49
15597,4,1,10,1,0,3,1,1,15.58,19.695,76,0,3,14,17
15598,4,1,10,1,0,3,1,1,15.58,19.695,76,0,4,12,16
15599,4,1,10,1,0,3,1,1,14.76,18.94,87,0,0,7,7
15600,4,1,10,1,0,3,1,1,14.76,18.18,81,6.0032,0,4,4
15601,4,1,10,1,0,3,1,2,14.76,18.94,81,0,2,39,41
15602,4,1,10,1,0,3,1,1,15.58,19.695,82,0,7,171,178
15603,4,1,10,2,0,3,1,1,14.76,18.18,81,7.0015,15,449,464
15604,4,1,10,2,0,3,1,2,16.4,20.455,76,0,38,779,817
15605,4,1,10,2,0,3,1,2,17.22,21.21,77,0,38,344,382
15606,4,1,10,3,0,3,1,2,18.86,22.725,67,0,60,168,228
15607,4,1,10,3,0,3,1,2,20.5,24.24,51,6.0032,78,156,234
15608,4,1,10,3,0,3,1,2,21.32,25,48,11.0014,71,261,332
15609,4,1,10,3,0,3,1,2,22.14,25.76,49,8.9981,73,237,310
15610,4,1,10,3,0,3,1,2,22.96,26.515,43,11.0014,82,188,270
15611,4,1,10,3,0,3,1,2,23.78,27.275,43,15.0013,62,239,301
15612,4,1,10,3,0,3,1,1,22.96,26.515,52,12.998,70,396,466
15613,4,1,10,3,0,3,1,1,22.14,25.76,56,7.0015,122,766,888
15614,4,1,10,4,0,3,1,1,21.32,25,59,11.0014,90,794,884
15615,4,1,10,4,0,3,1,1,20.5,24.24,72,12.998,49,467,516
15616,4,1,10,4,0,3,1,1,20.5,24.24,72,8.9981,54,360,414
15617,4,1,10,4,0,3,1,1,18.86,22.725,82,12.998,28,301,329
15618,4,1,10,1,0,3,1,1,18.86,22.725,88,16.9979,17,198,215
15619,4,1,10,1,0,3,1,1,18.86,22.725,88,15.0013,15,84,99
15620,4,1,10,1,0,4,1,1,18.86,22.725,88,12.998,4,53,57
15621,4,1,10,1,0,4,1,1,18.86,22.725,82,15.0013,0,14,14
15622,4,1,10,1,0,4,1,1,18.86,22.725,82,12.998,1,13,14
15623,4,1,10,1,0,4,1,1,18.04,21.97,88,15.0013,0,5,5
15624,4,1,10,1,0,4,1,1,18.04,21.97,88,15.0013,0,5,5
15625,4,1,10,1,0,4,1,1,18.04,21.97,82,15.0013,1,41,42
15626,4,1,10,1,0,4,1,1,18.04,21.97,88,19.9995,3,150,153
15627,4,1,10,2,0,4,1,1,18.04,21.97,88,16.9979,20,488,508
15628,4,1,10,2,0,4,1,1,18.86,22.725,82,16.9979,31,803,834
15629,4,1,10,2,0,4,1,2,20.5,24.24,77,11.0014,41,346,387
15630,4,1,10,3,0,4,1,2,21.32,25,68,15.0013,60,158,218
15631,4,1,10,3,0,4,1,2,22.96,26.515,56,15.0013,79,189,268
15632,4,1,10,3,0,4,1,2,24.6,31.06,53,16.9979,93,284,377
15633,4,1,10,3,0,4,1,1,25.42,31.06,53,23.9994,96,236,332
15634,4,1,10,3,0,4,1,2,25.42,31.06,50,19.9995,94,191,285
15635,4,1,10,3,0,4,1,2,24.6,30.305,60,12.998,69,284,353
15636,4,1,10,3,0,4,1,1,24.6,31.06,56,19.0012,94,356,450
15637,4,1,10,3,0,4,1,2,23.78,27.275,64,22.0028,102,788,890
15638,4,1,10,4,0,4,1,2,22.96,26.515,64,22.0028,68,720,788
15639,4,1,10,4,0,4,1,2,22.96,26.515,68,19.9995,42,471,513
15640,4,1,10,4,0,4,1,2,22.96,26.515,68,16.9979,39,348,387
15641,4,1,10,4,0,4,1,2,22.14,25.76,77,12.998,38,245,283
15642,4,1,10,1,0,4,1,2,22.14,25.76,83,12.998,27,202,229
15643,4,1,10,1,0,4,1,2,22.14,25.76,83,0,6,111,117
15644,4,1,10,1,0,5,1,2,22.96,26.515,83,7.0015,5,51,56
15645,4,1,10,1,0,5,1,3,22.14,25.76,88,0,4,12,16
15646,4,1,10,1,0,5,1,2,22.14,25.76,88,0,1,9,10
15647,4,1,10,1,0,5,1,2,22.96,26.515,83,0,0,5,5
15648,4,1,10,1,0,5,1,2,22.96,26.515,83,0,1,5,6
15649,4,1,10,1,0,5,1,2,22.14,25.76,88,0,1,35,36
15650,4,1,10,1,0,5,1,3,22.14,25.76,94,11.0014,5,126,131
15651,4,1,10,2,0,5,1,3,22.14,25.76,94,0,5,149,154
15652,4,1,10,2,0,5,1,2,22.14,25.76,94,7.0015,20,447,467
15653,4,1,10,2,0,5,1,2,22.14,25.76,94,7.0015,26,363,389
15654,4,1,10,3,0,5,1,2,23.78,27.275,88,12.998,26,198,224
15655,4,1,10,3,0,5,1,1,24.6,28.03,83,12.998,41,211,252
15656,4,1,10,3,0,5,1,1,26.24,30.305,69,15.0013,74,258,332
15657,4,1,10,3,0,5,1,1,25.42,29.545,73,15.0013,87,288,375
15658,4,1,10,3,0,5,1,1,27.06,31.06,61,16.9979,88,277,365
15659,4,1,10,3,0,5,1,1,26.24,30.305,65,19.9995,93,302,395
15660,4,1,10,3,0,5,1,3,25.42,30.305,69,23.9994,131,434,565
15661,4,1,10,3,0,5,1,3,25.42,30.305,69,23.9994,48,377,425
15662,4,1,10,4,0,5,1,1,22.96,26.515,83,7.0015,21,212,233
15663,4,1,10,4,0,5,1,1,22.14,25.76,88,11.0014,19,213,232
15664,4,1,10,4,0,5,1,1,21.32,25,77,12.998,13,216,229
15665,4,1,10,4,0,5,1,1,20.5,24.24,77,0,17,189,206
15666,4,1,10,1,0,5,1,1,20.5,24.24,77,6.0032,14,176,190
15667,4,1,10,1,0,5,1,1,18.86,22.725,88,7.0015,13,118,131
15668,4,1,10,1,0,6,0,1,18.86,22.725,82,8.9981,13,110,123
15669,4,1,10,1,0,6,0,1,18.86,22.725,72,8.9981,2,93,95
15670,4,1,10,1,0,6,0,1,18.04,21.97,77,7.0015,9,69,78
15671,4,1,10,1,0,6,0,1,17.22,21.21,77,8.9981,2,27,29
15672,4,1,10,1,0,6,0,1,18.04,21.97,72,0,9,9,18
15673,4,1,10,1,0,6,0,1,16.4,20.455,82,0,6,7,13
15674,4,1,10,1,0,6,0,1,17.22,21.21,71,0,5,26,31
15675,4,1,10,2,0,6,0,1,16.4,20.455,82,0,6,59,65
15676,4,1,10,2,0,6,0,1,18.86,22.725,67,8.9981,29,164,193
15677,4,1,10,2,0,6,0,1,20.5,24.24,59,8.9981,106,257,363
15678,4,1,10,3,0,6,0,1,21.32,25,52,8.9981,111,312,423
15679,4,1,10,3,0,6,0,1,22.14,25.76,52,15.0013,204,408,612
15680,4,1,10,3,0,6,0,1,22.96,26.515,46,7.0015,267,436,703
15681,4,1,10,3,0,6,0,1,22.96,26.515,43,11.0014,273,441,714
15682,4,1,10,3,0,6,0,1,22.96,26.515,40,0,335,376,711
15683,4,1,10,3,0,6,0,1,22.96,26.515,43,0,308,403,711
15684,4,1,10,3,0,6,0,1,22.14,25.76,42,19.0012,325,366,691
15685,4,1,10,3,0,6,0,1,22.14,25.76,37,15.0013,347,384,731
15686,4,1,10,4,0,6,0,1,21.32,25,39,15.0013,165,356,521
15687,4,1,10,4,0,6,0,1,20.5,24.24,45,8.9981,77,268,345
15688,4,1,10,4,0,6,0,1,20.5,24.24,39,15.0013,61,198,259
15689,4,1,10,4,0,6,0,1,18.86,22.725,47,15.0013,72,224,296
15690,4,1,10,1,0,6,0,1,18.04,21.97,51,7.0015,47,155,202
15691,4,1,10,1,0,6,0,1,17.22,21.21,58,0,27,136,163
15692,4,1,10,1,0,0,0,1,18.04,21.97,54,11.0014,35,119,154
15693,4,1,10,1,0,0,0,1,17.22,21.21,58,15.0013,20,97,117
15694,4,1,10,1,0,0,0,1,16.4,20.455,62,11.0014,44,88,132
15695,4,1,10,1,0,0,0,1,15.58,19.695,66,6.0032,12,29,41
15696,4,1,10,1,0,0,0,1,14.76,17.425,71,11.0014,8,13,21
15697,4,1,10,1,0,0,0,1,15.58,19.695,66,6.0032,6,4,10
15698,4,1,10,1,0,0,0,1,16.4,20.455,62,0,8,18,26
15699,4,1,10,2,0,0,0,1,16.4,20.455,62,0,13,43,56
15700,4,1,10,2,0,0,0,1,17.22,21.21,67,0,39,104,143
15701,4,1,10,2,0,0,0,1,18.86,22.725,55,11.0014,77,192,269
15702,4,1,10,3,0,0,0,1,20.5,24.24,48,19.9995,167,276,443
15703,4,1,10,3,0,0,0,1,21.32,25,44,22.0028,191,356,547
15704,4,1,10,3,0,0,0,1,22.14,25.76,39,22.0028,236,439,675
15705,4,1,10,3,0,0,0,1,22.96,26.515,37,16.9979,243,383,626
15706,4,1,10,3,0,0,0,1,22.96,26.515,35,12.998,235,405,640
15707,4,1,10,3,0,0,0,1,22.96,26.515,35,22.0028,240,383,623
15708,4,1,10,3,0,0,0,1,22.14,25.76,37,15.0013,182,409,591
15709,4,1,10,3,0,0,0,1,21.32,25,39,16.9979,153,338,491
15710,4,1,10,4,0,0,0,1,21.32,25,39,12.998,71,342,413
15711,4,1,10,4,0,0,0,1,20.5,24.24,42,11.0014,50,216,266
15712,4,1,10,4,0,0,0,1,19.68,23.485,44,12.998,35,160,195
15713,4,1,10,4,0,0,0,1,17.22,21.21,54,11.0014,42,124,166
15714,4,1,10,1,0,0,0,1,17.22,21.21,54,0,18,95,113
15715,4,1,10,1,0,0,0,1,18.04,21.97,54,0,7,59,66
15716,4,1,10,1,0,1,1,1,16.4,20.455,62,0,3,28,31
15717,4,1,10,1,0,1,1,1,16.4,20.455,71,0,0,11,11
15718,4,1,10,1,0,1,1,1,15.58,19.695,71,0,1,4,5
15719,4,1,10,1,0,1,1,1,16.4,20.455,62,0,1,5,6
15720,4,1,10,1,0,1,1,1,15.58,19.695,66,0,1,6,7
15721,4,1,10,1,0,1,1,1,15.58,19.695,76,6.0032,2,44,46
15722,4,1,10,1,0,1,1,1,14.76,18.18,76,6.0032,4,140,144
15723,4,1,10,2,0,1,1,1,15.58,19.695,66,6.0032,15,437,452
15724,4,1,10,2,0,1,1,1,18.04,21.97,67,0,32,696,728
15725,4,1,10,2,0,1,1,1,18.86,22.725,63,6.0032,25,335,360
15726,4,1,10,3,0,1,1,1,20.5,24.24,55,0,51,161,212
15727,4,1,10,3,0,1,1,1,22.96,26.515,37,11.0014,63,148,211
15728,4,1,10,3,0,1,1,1,23.78,27.275,35,0,52,231,283
15729,4,1,10,3,0,1,1,1,25.42,31.06,29,11.0014,88,227,315
15730,4,1,10,3,0,1,1,1,25.42,30.305,27,12.998,73,209,282
15731,4,1,10,3,0,1,1,1,26.24,31.06,29,11.0014,74,222,296
15732,4,1,10,3,0,1,1,1,25.42,31.06,33,11.0014,80,444,524
15733,4,1,10,3,0,1,1,1,25.42,31.06,33,7.0015,84,838,922
15734,4,1,10,4,0,1,1,1,22.14,25.76,64,7.0015,60,726,786
15735,4,1,10,4,0,1,1,1,21.32,25,52,7.0015,36,478,514
15736,4,1,10,4,0,1,1,1,20.5,24.24,59,7.0015,21,382,403
15737,4,1,10,4,0,1,1,1,19.68,23.485,67,6.0032,19,155,174
15738,4,1,10,1,0,1,1,1,18.86,22.725,82,8.9981,25,158,183
15739,4,1,10,1,0,1,1,1,18.86,22.725,82,7.0015,20,143,163
15740,4,1,10,1,0,2,1,1,18.86,22.725,88,11.0014,5,32,37
15741,4,1,10,1,0,2,1,1,18.86,22.725,77,11.0014,1,16,17
15742,4,1,10,1,0,2,1,1,18.04,21.97,88,8.9981,1,6,7
15743,4,1,10,1,0,2,1,1,18.04,21.97,77,8.9981,0,1,1
15744,4,1,10,1,0,2,1,1,17.22,21.21,77,7.0015,1,6,7
15745,4,1,10,1,0,2,1,1,18.04,21.97,77,6.0032,1,49,50
15746,4,1,10,1,0,2,1,1,16.4,20.455,82,6.0032,6,152,158
15747,4,1,10,2,0,2,1,2,18.04,21.97,77,7.0015,12,519,531
15748,4,1,10,2,0,2,1,2,18.86,22.725,72,6.0032,28,733,761
15749,4,1,10,2,0,2,1,2,20.5,24.24,72,7.0015,29,305,334
15750,4,1,10,3,0,2,1,1,22.14,25.76,60,0,50,171,221
15751,4,1,10,3,0,2,1,1,24.6,31.06,53,0,52,201,253
15752,4,1,10,3,0,2,1,2,25.42,31.06,46,6.0032,80,298,378
15753,4,1,10,3,0,2,1,2,26.24,31.06,44,0,59,244,303
15754,4,1,10,3,0,2,1,1,27.88,31.82,41,11.0014,67,229,296
15755,4,1,10,3,0,2,1,1,27.88,31.82,41,15.0013,76,270,346
15756,4,1,10,3,0,2,1,1,27.88,31.82,44,6.0032,108,433,541
15757,4,1,10,3,0,2,1,1,27.88,31.82,41,0,67,871,938
15758,4,1,10,4,0,2,1,1,25.42,31.06,53,6.0032,64,762,826
15759,4,1,10,4,0,2,1,1,25.42,31.06,57,6.0032,25,457,482
15760,4,1,10,4,0,2,1,1,23.78,27.275,64,8.9981,45,334,379
15761,4,1,10,4,0,2,1,1,22.96,26.515,68,0,35,260,295
15762,4,1,10,1,0,2,1,1,22.96,26.515,68,7.0015,20,174,194
15763,4,1,10,1,0,2,1,1,22.14,25.76,73,7.0015,9,102,111
15764,4,1,10,1,0,3,1,1,22.14,25.76,73,6.0032,7,39,46
15765,4,1,10,1,0,3,1,1,22.14,25.76,68,0,4,23,27
15766,4,1,10,1,0,3,1,1,22.14,25.76,68,0,0,6,6
15767,4,1,10,1,0,3,1,1,20.5,24.24,77,6.0032,0,4,4
15768,4,1,10,1,0,3,1,1,20.5,24.24,77,6.0032,1,5,6
15769,4,1,10,1,0,3,1,1,20.5,24.24,82,0,1,52,53
15770,4,1,10,1,0,3,1,1,19.68,23.485,82,7.0015,11,162,173
15771,4,1,10,2,0,3,1,1,20.5,24.24,88,6.0032,20,506,526
15772,4,1,10,2,0,3,1,2,21.32,25,83,7.0015,24,777,801
15773,4,1,10,2,0,3,1,2,21.32,25,77,6.0032,24,349,373
15774,4,1,10,3,0,3,1,2,22.14,25.76,73,0,29,142,171
15775,4,1,10,3,0,3,1,1,23.78,27.275,64,0,47,189,236
15776,4,1,10,3,0,3,1,1,25.42,30.305,61,6.0032,48,268,316
15777,4,1,10,3,0,3,1,1,27.06,31.06,54,0,65,241,306
15778,4,1,10,3,0,3,1,1,30.34,32.575,30,16.9979,64,237,301
15779,4,1,10,3,0,3,1,1,28.7,31.82,39,7.0015,63,245,308
15780,4,1,10,3,0,3,1,1,30.34,32.575,33,8.9981,67,465,532
15781,4,1,10,3,0,3,1,1,27.06,31.06,47,0,87,876,963
15782,4,1,10,4,0,3,1,1,27.06,31.06,44,0,63,795,858
15783,4,1,10,4,0,3,1,2,26.24,31.06,53,6.0032,50,522,572
15784,4,1,10,4,0,3,1,2,25.42,30.305,61,6.0032,45,396,441
15785,4,1,10,4,0,3,1,2,25.42,30.305,61,7.0015,33,280,313
15786,4,1,10,1,0,3,1,2,24.6,30.305,64,8.9981,30,208,238
15787,4,1,10,1,0,3,1,2,23.78,27.275,68,6.0032,12,111,123
15788,4,1,10,1,0,4,1,2,24.6,30.305,64,7.0015,19,57,76
15789,4,1,10,1,0,4,1,1,23.78,27.275,68,0,6,22,28
15790,4,1,10,1,0,4,1,1,22.14,25.76,77,0,3,15,18
15791,4,1,10,1,0,4,1,2,21.32,25,88,8.9981,0,8,8
15792,4,1,10,1,0,4,1,2,21.32,25,88,7.0015,1,4,5
15793,4,1,10,1,0,4,1,2,21.32,25,88,11.0014,2,53,55
15794,4,1,10,1,0,4,1,2,21.32,25,88,12.998,3,168,171
15795,4,1,10,2,0,4,1,2,21.32,25,88,12.998,18,477,495
15796,4,1,10,2,0,4,1,2,21.32,25,83,11.0014,33,746,779
15797,4,1,10,2,0,4,1,2,21.32,25,83,12.998,23,320,343
15798,4,1,10,3,0,4,1,2,22.14,25.76,83,8.9981,53,172,225
15799,4,1,10,3,0,4,1,2,22.14,25.76,83,7.0015,57,181,238
15800,4,1,10,3,0,4,1,2,22.96,26.515,78,7.0015,61,258,319
15801,4,1,10,3,0,4,1,2,22.96,26.515,78,0,49,264,313
15802,4,1,10,3,0,4,1,1,24.6,29.545,73,8.9981,71,214,285
15803,4,1,10,3,0,4,1,1,25.42,30.305,65,8.9981,63,242,305
15804,4,1,10,3,0,4,1,1,24.6,29.545,69,11.0014,92,407,499
15805,4,1,10,3,0,4,1,1,24.6,29.545,69,11.0014,112,774,886
15806,4,1,10,4,0,4,1,1,22.96,26.515,83,7.0015,77,732,809
15807,4,1,10,4,0,4,1,1,22.14,25.76,83,12.998,45,497,542
15808,4,1,10,4,0,4,1,2,21.32,25,88,8.9981,28,319,347
15809,4,1,10,4,0,4,1,2,21.32,25,88,8.9981,24,247,271
15810,4,1,10,1,0,4,1,2,22.14,25.76,83,6.0032,22,185,207
15811,4,1,10,1,0,4,1,2,22.14,25.76,83,8.9981,13,122,135
15812,4,1,10,1,0,5,1,2,22.14,25.76,77,0,6,65,71
15813,4,1,10,1,0,5,1,2,21.32,25,88,6.0032,4,32,36
15814,4,1,10,1,0,5,1,2,21.32,25,88,7.0015,4,15,19
15815,4,1,10,1,0,5,1,2,21.32,25,88,11.0014,5,8,13
15816,4,1,10,1,0,5,1,2,21.32,25,88,11.0014,1,4,5
15817,4,1,10,1,0,5,1,2,21.32,25,88,7.0015,3,47,50
15818,4,1,10,1,0,5,1,2,21.32,25,88,6.0032,2,142,144
15819,4,1,10,2,0,5,1,2,21.32,25,88,7.0015,13,408,421
15820,4,1,10,2,0,5,1,2,22.14,25.76,88,8.9981,20,714,734
15821,4,1,10,2,0,5,1,2,22.14,25.76,88,8.9981,56,347,403
15822,4,1,10,3,0,5,1,2,22.14,25.76,88,7.0015,41,156,197
15823,4,1,10,3,0,5,1,2,22.96,26.515,78,11.0014,68,222,290
15824,4,1,10,3,0,5,1,2,23.78,27.275,73,12.998,90,302,392
15825,4,1,10,3,0,5,1,2,23.78,27.275,68,8.9981,77,260,337
15826,4,1,10,3,0,5,1,2,24.6,30.305,64,8.9981,99,252,351
15827,4,1,10,3,0,5,1,2,25.42,30.305,61,7.0015,142,306,448
15828,4,1,10,3,0,5,1,2,23.78,27.275,73,11.0014,137,445,582
15829,4,1,10,3,0,5,1,2,22.96,26.515,76,12.998,125,692,817
15830,4,1,10,4,0,5,1,2,22.96,26.515,78,8.9981,81,584,665
15831,4,1,10,4,0,5,1,2,22.14,25.76,83,11.0014,72,399,471
15832,4,1,10,4,0,5,1,2,22.14,25.76,83,11.0014,40,271,311
15833,4,1,10,4,0,5,1,2,22.14,25.76,77,8.9981,40,252,292
15834,4,1,10,1,0,5,1,2,21.32,25,83,8.9981,37,180,217
15835,4,1,10,1,0,5,1,1,21.32,25,83,11.0014,19,159,178
15836,4,1,10,1,0,6,0,1,20.5,24.24,88,8.9981,10,132,142
15837,4,1,10,1,0,6,0,2,20.5,24.24,88,8.9981,23,123,146
15838,4,1,10,1,0,6,0,2,20.5,24.24,88,12.998,19,71,90
15839,4,1,10,1,0,6,0,1,20.5,24.24,88,11.0014,5,21,26
15840,4,1,10,1,0,6,0,2,20.5,24.24,88,11.0014,1,12,13
15841,4,1,10,1,0,6,0,2,20.5,24.24,82,12.998,2,7,9
15842,4,1,10,1,0,6,0,2,20.5,24.24,82,12.998,2,29,31
15843,4,1,10,2,0,6,0,1,19.68,23.485,83,12.998,7,79,86
15844,4,1,10,2,0,6,0,1,20.5,24.24,77,16.9979,26,187,213
15845,4,1,10,2,0,6,0,1,20.5,24.24,77,16.9979,88,240,328
15846,4,1,10,3,0,6,0,1,22.14,25.76,73,19.0012,165,314,479
15847,4,1,10,3,0,6,0,1,22.96,26.515,64,19.0012,197,388,585
15848,4,1,10,3,0,6,0,1,24.6,31.06,53,16.9979,264,404,668
15849,4,1,10,3,0,6,0,1,24.6,31.06,43,16.9979,310,450,760
15850,4,1,10,3,0,6,0,1,24.6,31.06,46,16.9979,325,425,750
15851,4,1,10,3,0,6,0,2,22.96,26.515,60,19.0012,310,401,711
15852,4,1,10,3,0,6,0,2,22.96,26.515,64,19.0012,257,355,612
15853,4,1,10,3,0,6,0,2,22.96,26.515,64,19.0012,248,370,618
15854,4,1,10,4,0,6,0,2,22.96,26.515,64,19.0012,138,318,456
15855,4,1,10,4,0,6,0,2,21.32,25,72,15.0013,67,233,300
15856,4,1,10,4,0,6,0,2,21.32,25,72,15.0013,58,238,296
15857,4,1,10,4,0,6,0,2,21.32,25,72,15.0013,49,160,209
15858,4,1,10,1,0,6,0,2,21.32,25,72,16.9979,41,116,157
15859,4,1,10,1,0,6,0,2,21.32,25,68,26.0027,31,136,167
15860,4,1,10,1,0,0,0,3,21.32,25,68,19.9995,20,97,117
15861,4,1,10,1,0,0,0,2,20.5,24.24,72,19.0012,22,111,133
15862,4,1,10,1,0,0,0,2,20.5,24.24,68,19.9995,17,99,116
15863,4,1,10,1,0,0,0,2,20.5,24.24,63,22.0028,18,61,79
15864,4,1,10,1,0,0,0,2,20.5,24.24,63,23.9994,1,19,20
15865,4,1,10,1,0,0,0,2,20.5,24.24,63,19.9995,6,22,28
15866,4,1,10,1,0,0,0,2,20.5,24.24,59,22.0028,7,32,39
15867,4,1,10,2,0,0,0,2,20.5,24.24,59,19.9995,17,48,65
15868,4,1,10,2,0,0,0,2,20.5,24.24,59,36.9974,55,118,173
15869,4,1,10,2,0,0,0,2,20.5,24.24,55,27.9993,124,206,330
15870,4,1,10,3,0,0,0,2,19.68,23.485,51,27.9993,120,314,434
15871,4,1,10,3,0,0,0,2,20.5,24.24,51,26.0027,110,352,462
15872,4,1,10,3,0,0,0,2,19.68,23.485,59,32.9975,118,373,491
15873,4,1,10,3,0,0,0,2,19.68,23.485,59,27.9993,75,316,391
15874,4,1,10,3,0,0,0,2,20.5,24.24,59,30.0026,98,304,402
15875,4,1,10,3,0,0,0,2,20.5,24.24,63,32.9975,76,225,301
15876,4,1,10,3,0,0,0,3,19.68,23.485,67,31.0009,42,251,293
15877,4,1,10,3,0,0,0,3,18.86,22.725,77,35.0008,37,188,225
15878,4,1,10,4,0,0,0,3,17.22,21.21,94,32.9975,18,136,154
15879,4,1,10,4,0,0,0,3,17.22,21.21,94,23.9994,7,47,54
15880,4,1,10,4,0,0,0,3,17.22,21.21,94,31.0009,4,51,55
15881,4,1,10,4,0,0,0,3,18.04,21.97,88,27.9993,2,44,46
15882,4,1,10,1,0,0,0,3,18.04,21.97,88,23.9994,2,35,37
